10.228.80.40 qs1-nvrsk-verbovaya21-p2 Вербовая, д. 21
10.228.82.144 qs1-nvrsk-desantnikov33a Героев Десантников, д. 33/к.А
10.228.91.219 es1-nvrsk-desant83-p1 Героев Десантников, д. 83
10.228.82.112 qs1-nvrsk-desantnikov11-p2 Героев Десантников, д. 11
10.228.92.82 qs1-nvrsk-vidova157-p10 Видова, д. 157
10.228.92.88 qs1-nvrsk-vidova153 Видова, д. 153
10.228.82.110 qs1-nvrsk-lenina83-p5 Ленина, д. 83
10.228.82.94 qs1-nvrsk-lenina75-p2 Ленина, д. 75
10.228.82.89 qs1-nvrsk-lenina51-p3 Ленина, д. 51
10.228.80.154 qs1-nvrsk-lenina4-p4 Ленина, д. 4
10.228.82.13 qs1-nvrsk-alekseeva22-p3 Алексеева, д. 22
10.228.82.150 qs1-nvrsk-dzerjinskogo172-p2 Дзержинского, д. 172
10.228.82.9 qs1-nvrsk-dzerjinskogo156 Дзержинского, д. 156
10.228.83.153 qs1-nvrsk-rubina1-p3 Рубина, д. 1
10.228.80.145 qs1-nvrsk-nabereg51-p2 Серебрякова, д. 51
10.228.80.211 qs1-nvrsk-engels71-p4 Энгельса, д. 71
10.228.80.36 qs1-nvrsk-hvorostyanskogo15-p4 Хворостянского, д. 15
10.228.80.205 qs1-nvrsk-engels82-p2 Энгельса, д. 82
10.228.80.37 qs1-nvrsk-hvorostyanskogo15-p5 Хворостянского, д. 15
10.228.83.172 es2-nvrsk-ledneva5 Леднева, д. 5
10.228.82.45 qs1-nvrsk-gluhova6-p3 Глухова, д. 6
10.228.83.22 qs1-nvrsk-gordeeva4 Гордеева, д. 4
10.228.82.23 qs1-nvrsk-alekseeva54-p2 Алексеева, д. 54
10.228.83.44 qs1-nvrsk-anapskoe62-p2 Анапское, д. 62
10.228.83.104 d1-nvrsk-anapskoe17-p2 Анапское, д. 17
10.228.83.97 qs1-nvrsk-anapskoe12-p2 Анапское, д. 12
10.228.83.27 d1-nvrsk-anapskoe1-p2 Анапское, д. 1/3
10.228.83.75 qs1-nvrsk-anapskoe37 Анапское, д. 37
10.228.80.99 qs1-nvrsk-verbovaya3-p1 Вербовая, д. 3
10.228.84.21 qs1-nvrsk-vidova81a-p2 Видова, д. 81/к.А
10.228.92.68 qs1-nvrsk-vidova171a Видова, д. 171/к.А
10.228.92.77 qs1-nvrsk-vidova167-p12 Видова, д. 167
10.228.83.9 qs1-nvrsk-vidova178a Видова, д. 178/к.А
10.228.83.14 qs1-nvrsk-vidova182 Видова, д. 182
10.228.82.171 qs1-nvrsk-vidova116-p2 Видова, д. 116
10.228.81.62 qs1-nvrsk-volgogradskaya52-p2 Волгоградская, д. 52
10.228.81.49 qs1-nvrsk-volgogradskaya18-p2 Волгоградская, д. 18
10.228.83.88 qs1-nvrsk-gajdara25-p2 Гайдара, д. 25
10.228.82.155 qs1-nvrsk-desantnikov39a-p5 Героев Десантников, д. 39/к.А
10.228.82.103 qs1-nvrsk-desantnikov5 Героев Десантников, д. 5
10.228.91.202 es1-nvrsk-desant53-p2 Героев Десантников, д. 53
10.228.81.88 qs1-nvrsk-desantnikov36-p3 Героев Десантников, д. 36
10.228.81.87 qs1-nvrsk-desantnikov32-p3 Героев Десантников, д. 32
10.228.81.63 qs1-nvrsk-desantnikov12-p2 Героев Десантников, д. 12
10.228.81.53 qs1-nvrsk-desantnikov10-p3 Героев Десантников, д. 10
10.228.91.212 es1-nvrsk-desant73-p5 Героев Десантников, д. 73
10.228.91.210 es1-nvrsk-desant71-p2 Героев Десантников, д. 71
10.228.82.146 qs1-nvrsk-dzerjinskogo160-p2 Дзержинского, д. 160
10.228.83.151 qs1-nvrsk-gubernskogo4-p3 Губернского, д. 4
10.228.80.148 qs1-nvrsk-lenina16-p2 Ленина, д. 16
10.228.82.95 qs1-nvrsk-lenina77-p2 Ленина, д. 77
10.228.82.78 qs1-nvrsk-lenina57-p5 Ленина, д. 57
10.228.82.143 qs1-nvrsk-lenina47a Ленина, д. 47/к.А
10.228.80.196 qs1-nvrsk-lenina38-p2 Ленина, д. 38
10.228.82.81 qs1-nvrsk-lenina35-p3 Ленина, д. 35
10.228.82.37 qs1-nvrsk-lenina27 Ленина, д. 27
10.228.80.160 qs1-nvrsk-lenina2-p2 Ленина, д. 2
10.228.81.15 qs1-nvrsk-malozemelskaya10 Малоземельская, д. 10
10.228.81.78 qs1-nvrsk-malozemelskaya1-p1 Малоземельская, д. 1
10.228.80.91 qs1-nvrsk-molodezh18-p2 Молодежная, д. 18
10.228.80.163 qs1-nvrsk-nabereg41a-p2 Серебрякова, д. 41/к.А
10.228.80.182 qs1-nvrsk-nabereg67-p2 Серебрякова, д. 67
10.228.80.70 qs1-nvrsk-pionerskaya21b-p1 Пионерская, д. 21/к.Б
10.228.83.155 qs1-nvrsk-sovetov60-p2 Советов, д. 60
10.228.80.34 qs1-nvrsk-hvorostyanskogo15-p2 Хворостянского, д. 15
10.228.80.219 qs1-nvrsk-cedrika20-p2 Цедрика, д. 20
10.228.80.104 qs1-nvrsk-dzerjinskogo217-p5 Дзержинского, д. 217
10.228.81.58 qs1-nvrsk-dzerjinskogo209-p4 Дзержинского, д. 209
10.228.82.147 qs1-nvrsk-dzerjinskogo158-p3 Дзержинского, д. 158
10.228.82.11 qs1-nvrsk-dzerjinskogo152 Дзержинского, д. 152
10.228.82.59 qs1-nvrsk-dzerjinskogo126-p2 Дзержинского, д. 126
10.228.83.58 qs1-nvrsk-dneprov11-p2 Днепровский, д. 11
10.228.80.208 qs1-nvrsk-isaeva13-p2 Исаева, д. 13
10.228.82.68 qs1-nvrsk-karamzina27-p1 Карамзина, д. 27
10.228.82.56 qs1-nvrsk-karamzina21-p2 Карамзина, д. 21
10.228.82.14 qs1-nvrsk-karamzina51a Карамзина, д. 51/к.А
10.228.83.164 qs1-nvrsk-marksa37-p3 Карла Маркса, д. 37
10.228.91.178 es1-nvrsk-kunikova64-p5 Куникова, д. 64
10.228.81.43 qs1-nvrsk-kunikova92b-p1 Куникова, д. 92/к.Б
10.228.82.6 qs1-nvrsk-kunikova19-p3 Куникова, д. 19
10.228.83.114 qs1-nvrsk-kutuzovskaya15-p2 Кутузовская, д. 15
10.228.82.105 qs1-nvrsk-lenina91-p3 Ленина, д. 91
10.228.82.102 qs1-nvrsk-lenina87-p2 Ленина, д. 87
10.228.83.5 qs1-nvrsk-vidova174 Видова, д. 174
10.228.80.214 qs1-nvrsk-engels66-p5 Энгельса, д. 66
10.228.83.140 qs1-nvrsk-cedrika1 Цедрика, д. 1
10.228.83.51 qs1-nvrsk-vidova119-p5 Видова, д. 119
10.228.83.125 qs1-nvrsk-vidova83-p2 Видова, д. 83
10.228.92.89 qs1-nvrsk-vidova167-p4 Видова, д. 167
10.228.83.50 qs1-nvrsk-vidova119-p2 Видова, д. 119
10.228.83.6 qs1-nvrsk-vidova176-p2 Видова, д. 176
10.228.83.107 qs1-nvrsk-anapskoe10-p2 Анапское, д. 10
10.228.83.99 qs1-nvrsk-anapskoe6-p2 Анапское, д. 6
10.228.91.199 es1-nvrsk-desant47-p1 Героев Десантников, д. 47
10.228.81.71 qs1-nvrsk-desantnikov34-p2 Героев Десантников, д. 34
10.228.83.71 qs1-nvrsk-anapskoe25 Анапское, д. 25
10.228.83.91 qs1-nvrsk-gajdara33-p3 Гайдара, д. 33
10.228.82.107 qs1-nvrsk-desantnikov7-p2 Героев Десантников, д. 7
10.228.82.82 qs1-nvrsk-lenina33-p1 Ленина, д. 33
10.228.83.32 qs1-nvrsk-dnestr4-p2 Днестровская, д. 4
10.228.83.136 qs1-nvrsk-marksa27-p2 Карла Маркса, д. 27
10.228.83.160 qs1-nvrsk-sovetov68-p3 Советов, д. 68
10.228.80.201 qs1-nvrsk-engels74-p2 Энгельса, д. 74
10.228.82.40 qs1-nvrsk-karamzina2-p2 Карамзина, д. 2/8
10.228.80.106 d1-nvrsk-dzerjinskogo225-p1 Дзержинского, д. 225
10.228.80.47 qs1-nvrsk-dzerjinskogo224-p1 Дзержинского, д. 224
10.228.92.84 qs1-nvrsk-vidova157-p5 Видова, д. 157
10.228.91.174 es1-nvrsk-kunikova60a-p1 Куникова, д. 60/к.А
10.228.91.164 es1-nvrsk-kunikova50-p3 Куникова, д. 50
10.228.91.136 d1-nvrsk-kunikova42-p2 Куникова, д. 42
10.228.80.194 qs1-nvrsk-nabereg61-p3 Серебрякова, д. 61
10.228.80.79 qs1-nvrsk-pionerskaya12 Пионерская, д. 12
10.228.80.151 qs1-nvrsk-suvorov2b-p2 Суворовская, д. 2/к.Б
10.228.84.20 qs1-nvrsk-moskowskaya10-p3 Московская, д. 10
10.228.80.169 qs1-nvrsk-sverdlova16b-p3 Свердлова, д. 16/к.Б
10.228.83.171 d1-nvrsk-sovetov72 Советов, д. 72
10.228.80.209 qs1-nvrsk-shevchenko55-p3 Шевченко, д. 55
10.228.91.211 es1-nvrsk-desant73-p2 Героев Десантников, д. 73
10.228.81.54 qs1-nvrsk-dzerjinskogo205b Дзержинского, д. 205/к.Б
10.228.91.196 es1-nvrsk-dzer205-p1 Дзержинского, д. 205
10.228.91.191 es1-nvrsk-dzer197-p4 Дзержинского, д. 197
10.228.83.92 qs1-nvrsk-gajdara35-p3 Гайдара, д. 35
10.228.91.204 es1-nvrsk-desant61a-p2 Героев Десантников, д. 61/к.А
10.228.82.138 qs1-nvrsk-desantnikov19-p3 Героев Десантников, д. 19
10.228.82.96 qs1-nvrsk-lenina77-p5 Ленина, д. 77
10.228.82.87 qs1-nvrsk-lenina53-p2 Ленина, д. 53
10.228.82.106 qs1-nvrsk-lenina91a-p2 Ленина, д. 91/к.А
10.228.82.85 qs1-nvrsk-lenina29-p5 Ленина, д. 29
10.228.80.150 qs1-nvrsk-lenina14-p2 Ленина, д. 14
10.228.83.152 qs1-nvrsk-mira19-p2 Мира, д. 19
10.228.84.4 qs3-nvrsk-dneprov7-p2 Днепровский, д. 7
10.228.81.17 qs1-nvrsk-zolotarevskogo10-p2 Золотаревского, д. 10
10.228.82.66 qs1-nvrsk-karamzina23-p1 Карамзина, д. 23
10.228.83.100 qs1-nvrsk-anapskoe6-p5 Анапское, д. 6
10.228.83.35 qs1-nvrsk-vidova166-p1 Видова, д. 166
10.228.91.213 es1-nvrsk-desant59-p1 Героев Десантников, д. 59
10.228.91.215 es1-nvrsk-desant75 Героев Десантников, д. 75
10.228.83.4 qs1-nvrsk-vidova172-p3 Видова, д. 172
10.228.82.44 qs1-nvrsk-lenina11-p5 Ленина, д. 11
10.228.80.165 qs1-nvrsk-nabereg39-p2 Серебрякова, д. 39
10.228.80.168 qs1-nvrsk-sverdlova16a-p3 Свердлова, д. 16/к.А
10.228.83.159 qs1-nvrsk-sovetov66-p5 Советов, д. 66
10.228.80.220 d1-nvrsk-tolstogo4 Толстого, д. 4
10.228.81.89 qs1-nvrsk-myshakskoe61 Мысхакское, д. 61
10.228.82.62 qs1-nvrsk-dzerjinskogo134-p1 Дзержинского, д. 134
10.228.81.65 qs1-nvrsk-desantnikov14-p3 Героев Десантников, д. 14
10.228.81.79 qs1-nvrsk-malozemelskaya1-p3 Малоземельская, д. 1
10.228.91.163 es1-nvrsk-kunikova48 Куникова, д. 48
10.228.82.168 qs1-nvrsk-anapskoe54a-p2 Анапское, д. 54/к.А
10.228.81.13 qs1-nvrsk-malozemelskaya6 Малоземельская, д. 6
10.228.81.67 qs1-nvrsk-desantnikov18-p3 Героев Десантников, д. 18
10.228.81.85 qs1-nvrsk-volgogradskaya44-p1 Волгоградская, д. 44
10.228.83.61 qs1-nvrsk-dneprov3-p5 Днепровский, д. 3
10.228.82.16 qs1-nvrsk-karamzina49 Карамзина, д. 49/14
10.228.80.177 qs1-nvrsk-suvorov39-p3 Суворовская, д. 39/49
10.228.92.64 qs1-nvrsk-anapskoe108-p9 Анапское, д. 108
10.228.91.201 es1-nvrsk-desant51-p3 Героев Десантников, д. 51
10.228.81.84 qs1-nvrsk-volgogradskaya44-p3 Волгоградская, д. 44
10.228.82.33 qs1-nvrsk-rubaho10 СнайРубахо, д. 10
10.228.83.30 qs1-nvrsk-vidova158-p1 Видова, д. 158
10.228.81.14 d1-nvrsk-malozemelskaya8 Малоземельская, д. 8
10.228.82.46 qs1-nvrsk-gluhova6-p8 Глухова, д. 6
10.228.83.168 qs1-nvrsk-ledneva2-p2 Леднева, д. 2
10.228.83.122 qs1-nvrsk-vidova56-p4 Видова, д. 56
10.228.82.136 qs1-nvrsk-desantnikov21-p2 Героев Десантников, д. 21
10.228.81.48 qs1-nvrsk-volgogradskaya16-p2 Волгоградская, д. 16
10.228.83.11 qs1-nvrsk-vidova184 Видова, д. 184
10.228.82.30 qs1-nvrsk-karamzina53-p3 Карамзина, д. 53
10.228.80.198 qs1-nvrsk-lenina42-p3 Ленина, д. 42
10.228.83.162 qs1-nvrsk-sovetov74-p2 Советов, д. 74
10.228.80.218 qs1-nvrsk-tolstogo11-p3 Толстого, д. 11
10.228.80.210 qs1-nvrsk-engels72 Энгельса, д. 72
10.228.82.69 qs1-nvrsk-karamzina29 Карамзина, д. 29
10.228.80.188 qs1-nvrsk-suvorov19-p4 Суворовская, д. 19
10.228.92.66 qs1-nvrsk-vidova177-p1 Видова, д. 177
10.228.83.20 qs1-nvrsk-vidova188-p1 Видова, д. 188
10.228.81.51 qs1-nvrsk-desantnikov24-p3 Героев Десантников, д. 24
10.228.82.10 qs1-nvrsk-dzerjinskogo154 Дзержинского, д. 154
10.228.91.194 es1-nvrsk-dzer199a Дзержинского, д. 199/к.А
10.228.83.93 qs1-nvrsk-gajdara29-p2 Гайдара, д. 29
10.228.82.97 qs1-nvrsk-lenina79 Ленина, д. 79
10.228.82.123 qs1-nvrsk-lenina47-p5 Ленина, д. 47
10.228.82.91 qs1-nvrsk-lenina69-p2 Ленина, д. 69
10.228.80.88 qs1-nvrsk-molodezh12 Молодежная, д. 12
10.228.83.60 qs1-nvrsk-dneprov3-p2 Днепровский, д. 3
10.228.82.4 qs1-nvrsk-karamzina57-p1 Карамзина, д. 57
10.228.83.138 qs1-nvrsk-gubernskogo37-p2 Губернского, д. 37
10.228.81.34 qs1-nvrsk-volgogradskaya8-p1 Волгоградская, д. 8
10.228.81.83 qs1-nvrsk-volgogradskaya42-p2 Волгоградская, д. 42
10.228.82.165 qs1-nvrsk-kozlova80-p2 Козлова, д. 80
10.228.82.26 qs1-nvrsk-kunikova9-p4 Куникова, д. 9
10.228.82.119 qs1-nvrsk-lenina39-p2 Ленина, д. 39
10.228.80.9 qs1-nvrsk-pionerskaya37-p2 Пионерская, д. 37
10.228.80.162 qs1-nvrsk-suvorov2a-p2 Суворовская, д. 2/к.А
10.228.80.82 qs1-nvrsk-molodezh4-p1 Молодежная, д. 4
10.228.80.85 qs1-nvrsk-molodezh8-p2 Молодежная, д. 8
10.228.82.175 qs1-nvrsk-moskowskaya7-p1 Московская, д. 7
10.228.81.39 qs1-nvrsk-myshakskoe56-p3 Мысхакское, д. 56
10.228.80.190 qs1-nvrsk-nabereg55-p2 Серебрякова, д. 55
10.228.81.44 qs1-nvrsk-kunikova92a-p1 Куникова, д. 92/к.А
10.228.80.76 qs1-nvrsk-hvorostyanskogo3-p3 Хворостянского, д. 3
10.228.82.172 qs1-nvrsk-ciolkovskogo7-p2 Циолковского, д. 7
10.228.80.30 qs1-nvrsk-dzerjinskogo210-p2 Дзержинского, д. 210
10.228.80.185 qs1-nvrsk-lenina20-p2 Ленина, д. 20
10.228.82.18 qs1-nvrsk-karamzina45 Карамзина, д. 45
10.228.80.191 qs1-nvrsk-nabereg53a Серебрякова, д. 53/к.А
10.228.92.109 es1-nvrsk-tobolsk7a-p1 Тобольская, д. 7/к.А
10.228.86.37 sm1-nvrsk-desant65-1-p3 Героев Десантников, д. 65/к./1
10.228.86.39 sm1-nvrsk-kutuzovskaya117a Кутузовская, д. 117
10.228.86.38 sm1-nvrsk-ujnaya19 Южная, д. 19
10.228.86.36 sm1-nvrsk-lenina103-p2 Ленина, д. 103
10.228.86.41 sm1-nvrsk-anapskoe41j-p4 Анапское, д. 41/к.Ж
10.228.81.210 es1-nvrsk-pionerskaya43 Пионерская, д. 43
10.228.92.117 es1-nvrsk-ahedzhaka4-p2 Мурата Ахеджака, д. 4
10.228.82.188 es1-nvrsk-anapskoe53-1-p1 Анапское, д. 53/стр. 1
10.228.82.189 es1-nvrsk-anapskoe53-1-p2 Анапское, д. 53/стр. 1
10.228.82.190 es1-nvrsk-anapskoe53-2-p1 Анапское, д. 53/стр. 2
10.228.82.191 es1-nvrsk-anapskoe53-2-p2 Анапское, д. 53/стр. 2
10.228.84.132 es1-nvrsk-anapskoe41i-p1 Анапское, д. 41/к.И
10.228.84.134 es1-nvrsk-anapskoe41i-p3 Анапское, д. 41/к.И
10.228.84.136 es1-nvrsk-anapskoe41j-p2 Анапское, д. 41/к.Ж
10.228.84.137 es1-nvrsk-anapskoe41j-p3 Анапское, д. 41/к.Ж
10.228.84.138 es1-nvrsk-anapskoe41j-p4 Анапское, д. 41/к.Ж
10.228.84.139 es1-nvrsk-anapskoe41j-p5 Анапское, д. 41/к.Ж
10.228.84.140 es1-nvrsk-anapskoe41l-p1 Анапское, д. 41/к.Л
10.228.84.141 es1-nvrsk-anapskoe41l-p2 Анапское, д. 41/к.Л
10.228.84.143 es1-nvrsk-anapskoe41l-p4 Анапское, д. 41/к.Л
10.228.84.144 es1-nvrsk-anapskoe41g-p1 Анапское, д. 41/к.Г
10.228.84.146 es1-nvrsk-anapskoe41g-p3 Анапское, д. 41/к.Г
10.228.84.147 es1-nvrsk-anapskoe41e-p1 Анапское, д. 41/к.Е
10.228.84.149 es1-nvrsk-anapskoe41e-p3 Анапское, д. 41/к.Е
10.228.84.150 es1-nvrsk-anapskoe41e-p4 Анапское, д. 41/к.Е
10.228.84.151 es1-nvrsk-anapskoe41e-p5 Анапское, д. 41/к.Е
10.228.84.152 es1-nvrsk-anapskoe41e-p6 Анапское, д. 41/к.Е
10.228.84.10 d1-nvrsk-vidova180-p2 Видова, д. 180
10.228.84.13 d1-nvrsk-vidova186-p2 Видова, д. 186
10.228.84.5 d1-nvrsk-vidova188-p1 Видова, д. 188
10.228.83.7 qs1-nvrsk-vidova176a Видова, д. 176/к.А
10.228.83.49 qs1-nvrsk-vidova121-p3 Видова, д. 121
10.228.84.135 es1-nvrsk-anapskoe41j-p1 Анапское, д. 41/к.Ж
10.228.84.145 es1-nvrsk-anapskoe41g-p2 Анапское, д. 41/к.Г
10.228.82.156 qs1-nvrsk-desantnikov39a-p2 Героев Десантников, д. 39/к.А
10.228.80.227 qs2-nvrsk-lenina44-p3 Ленина, д. 44
10.228.80.229 d1-nvrsk-lenina42-p3 Ленина, д. 42
10.228.82.183 d1-nvrsk-lenina13-p2 Ленина, д. 13
10.228.82.192 d1-nvrsk-lenina25 Ленина, д. 25
10.228.81.183 es1-nvrsk-lenina103-p2 Ленина, д. 103
10.228.81.184 es1-nvrsk-lenina103-p3 Ленина, д. 103
10.228.81.185 es1-nvrsk-lenina103-p4 Ленина, д. 103
10.228.81.186 es1-nvrsk-lenina103-p5 Ленина, д. 103
10.228.81.187 es1-nvrsk-lenina107-p1 Ленина, д. 107
10.228.81.188 es1-nvrsk-lenina107-p2 Ленина, д. 107
10.228.81.189 es1-nvrsk-lenina107-p3 Ленина, д. 107
10.228.81.190 es1-nvrsk-lenina107-p4 Ленина, д. 107
10.228.81.191 es1-nvrsk-lenina107-p5 Ленина, д. 107
10.228.81.193 es1-nvrsk-lenina101-p2 Ленина, д. 101
10.228.81.194 es1-nvrsk-lenina105-p1 Ленина, д. 105
10.228.81.195 es1-nvrsk-lenina105-p2 Ленина, д. 105
10.228.81.196 es1-nvrsk-lenina99-p1 Ленина, д. 99
10.228.81.197 es1-nvrsk-lenina99-p2 Ленина, д. 99
10.228.81.198 es1-nvrsk-lenina99-p3 Ленина, д. 99
10.228.81.200 es1-nvrsk-lenina99-p5 Ленина, д. 99
10.228.81.217 es1-nvrsk-lenina109 Ленина, д. 109
10.228.80.51 qs1-nvrsk-dzerjinskogo224-p5 Дзержинского, д. 224
10.228.92.116 es1-nvrsk-dzer232 Дзержинского, д. 232
10.228.92.118 es1-nvrsk-dzer234-p2 Дзержинского, д. 234
10.228.91.175 es1-nvrsk-kunikova62-p2 Куникова, д. 62
10.228.80.225 d1-nvrsk-nabereg69-p7 Серебрякова, д. 69
10.228.83.144 qs1-nvrsk-nabereg23-p2 Серебрякова, д. 23
10.228.83.146 qs1-nvrsk-nabereg19-p3 Серебрякова, д. 19
10.228.84.68 d1-nvrsk-kutuzovskaya115 Кутузовская, д. 115
10.228.80.223 d1-nvrsk-sverdlova16a-p3 Свердлова, д. 16/к.А
10.228.83.135 qs1-nvrsk-sovetov58 Советов, д. 58
10.228.83.174 d1-nvrsk-sovetov58 Советов, д. 58
10.228.83.165 qs1-nvrsk-sovetov34a-p1 Советов, д. 34/к.А
10.228.92.110 es1-nvrsk-tobolsk7a-p2 Тобольская, д. 7/к.А
10.228.92.111 es1-nvrsk-tobolsk7a-p3 Тобольская, д. 7/к.А
10.228.92.112 es1-nvrsk-tobolsk7a-p4 Тобольская, д. 7/к.А
10.228.84.22 qs2-nvrsk-dneprov7-p2 Днепровский, д. 7
10.228.82.167 qs1-nvrsk-industrialnaya6a-p3 Индустриальная, д. 6/к.А
10.228.83.40 qs1-nvrsk-lunacharskogo2-p2 Луначарского, д. 2
10.228.83.41 qs1-nvrsk-lunacharskogo2-p5 Луначарского, д. 2
10.228.83.150 d1-nvrsk-mira15-p1 Мира, д. 15
10.228.83.175 qs1-nvrsk-mira25-p2 Мира, д. 25
10.228.82.15 qs1-nvrsk-rubaho16-p2 СнайРубахо, д. 16
10.228.80.107 qs1-nvrsk-ujnaya1-p2 Южная, д. 1
10.228.84.25 es1-nvrsk-vidova98-1 Видова, д. 98/1
10.228.80.228 d1-nvrsk-lezhenina90 Леженина, д. 90
10.228.80.10 qs1-nvrsk-ujnaya14-p1 Южная, д. 14
10.228.80.108 qs1-nvrsk-ujnaya1-p3 Южная, д. 1
10.228.80.109 qs1-nvrsk-ujnaya1-p4 Южная, д. 1
10.228.80.13 qs1-nvrsk-ujnaya11-p1 Южная, д. 11
10.228.80.14 qs1-nvrsk-ujnaya17-p1 Южная, д. 17
10.228.80.17 qs1-nvrsk-ujnaya6-p1 Южная, д. 6
10.228.80.18 qs1-nvrsk-ujnaya5-p1 Южная, д. 5
10.228.80.4 qs1-nvrsk-ujnaya10-p5 Южная, д. 10
10.228.80.5 qs1-nvrsk-ujnaya10-p2 Южная, д. 10
10.228.92.120 es1-nvrsk-ujnaya7-p3 Южная, д. 7
10.228.80.16 qs1-nvrsk-ujnaya6-p4 Южная, д. 6
10.228.92.119 es1-nvrsk-ujnaya7-p5 Южная, д. 7
10.228.81.207 es1-nvrsk-ujnaya15-p2 Южная, д. 15
10.228.83.176 qs1-nvrsk-novoresp1-p2 Новороссийской Республики, д. 1
10.228.83.178 qs1-nvrsk-novoresp3-p2 Новороссийской Республики, д. 3
10.228.83.179 qs1-nvrsk-michurin2-p3 Мичуринский, д. 2
10.228.83.180 qs1-nvrsk-michurin4-p2 Мичуринский, д. 4
10.228.84.69 es1-nvrsk-krasnoznamen2-p2 Краснознаменный, д. 2
10.228.84.70 es1-nvrsk-krasnoznamen2a-p2 Краснознаменный, д. 2/к.А
10.228.82.160 qs1-nvrsk-lenina91a-p3 Ленина, д. 91/к.А
10.228.84.14 d1-nvrsk-tobolsk7 Тобольская, д. 7
10.228.84.11 d1-nvrsk-gajdara25-p2 Гайдара, д. 25
10.228.81.221 d1-nvrsk-ujnaya10a Южная, д. 10/к.А
10.228.84.15 d1-nvrsk-kutuzovskaya15-p2 Кутузовская, д. 15
192.168.93.34 comm1-nvrsk-gstv Козлова, д. 62
192.168.93.36 comm3-nvrsk-gstv Козлова, д. 62
10.228.80.233 d1-nvrsk-engels78-p2 Энгельса, д. 78
10.228.80.231 d1-nvrsk-isaeva6-p5 Исаева, д. 6
10.228.80.234 d1-nvrsk-isaeva6-p2 Исаева, д. 6
10.228.83.182 d1-nvrsk-skoblikova3-p2 Скобликова, д. 3
10.228.80.226 d1-nvrsk-sverdlova16-p2 Свердлова, д. 16
10.228.83.181 d1-nvrsk-griboedova2-p3 Грибоедова, д. 2
10.228.84.12 d1-nvrsk-anapskoe19-p6 Анапское, д. 19
10.228.84.18 d1-nvrsk-anapskoe29-p2 Анапское, д. 29
10.228.84.17 d1-nvrsk-anapskoe37a-p2 Анапское, д. 37/к.А
10.228.83.133 qs2-nvrsk-cedrika4 Цедрика, д. 4
10.228.81.219 d1-nvrsk-hvorostyanskogo11-p2 Хворостянского, д. 11
10.228.82.193 d1-nvrsk-karamzina51 Карамзина, д. 51
10.228.81.223 d1-nvrsk-volgogradskaya38-p2 Волгоградская, д. 38
10.228.80.155 qs2-nvrsk-suvorov2b-p2 Суворовская, д. 2/к.Б
10.228.83.199 d1-nvrsk-nabereg5-p2 Серебрякова, д. 5
10.228.83.187 d1-nvrsk-mira12-p2 Мира, д. 12
10.228.83.185 d1-nvrsk-mira10-p2 Мира, д. 10
10.228.83.186 d1-nvrsk-mira10a-p1 Мира, д. 10/к.А
10.228.83.188 d1-nvrsk-mira14-p3 Мира, д. 14
10.228.83.190 d1-nvrsk-mira29-p3 Мира, д. 29
10.228.83.196 d1-nvrsk-mira20-p3 Мира, д. 20/22
10.228.83.191 d1-nvrsk-mira37-p2 Мира, д. 37
10.228.83.192 d1-nvrsk-mira37-p5 Мира, д. 37
10.228.83.195 d1-nvrsk-mira49-p2 Мира, д. 49
10.228.83.193 d1-nvrsk-mira45-p2 Мира, д. 45
10.228.83.197 d1-nvrsk-nabereg1-p2 Серебрякова, д. 1
10.228.83.198 d1-nvrsk-nabereg3-p2 Серебрякова, д. 3
10.228.83.200 d1-nvrsk-novoresp2a-p1 Новороссийской Республики, д. 2/к.А
10.228.83.201 d1-nvrsk-novoresp8-p3 Новороссийской Республики, д. 8
10.228.83.134 d1-nvrsk-revol6-p3 Революции 1905 года, д. 6
10.228.83.183 d1-nvrsk-gubernskogo22-p3 Губернского, д. 22
10.228.83.184 d1-nvrsk-gubernskogo32-p2 Губернского, д. 32
10.228.84.27 d1-nvrsk-gajdara31-p3 Гайдара, д. 31
10.228.84.28 d1-nvrsk-vidova65-p2 Видова, д. 65
10.228.84.29 d1-nvrsk-moskowskaya4-p2 Московская, д. 4
10.228.84.30 d1-nvrsk-moskowskaya4-p5 Московская, д. 4
10.228.83.228 d1-nvrsk-gubernskogo52-p3 Губернского, д. 52
10.228.80.224 d1-nvrsk-lenina40-p3 Ленина, д. 40
10.228.80.156 qs2-nvrsk-tolstogo11-p3 Толстого, д. 11
10.228.83.202 d1-nvrsk-sovetov22-p2 Советов, д. 22
10.228.83.203 d1-nvrsk-sovetov22-p5 Советов, д. 22
10.228.83.204 d1-nvrsk-sovetov22-p7 Советов, д. 22
10.228.83.205 d1-nvrsk-sovetov24-p2 Советов, д. 24
10.228.83.206 d1-nvrsk-sovetov26-p2 Советов, д. 26
10.228.83.207 d1-nvrsk-sovetov26-p5 Советов, д. 26
10.228.92.59 qs2-nvrsk-vidova169-p8 Видова, д. 169
10.228.83.210 d1-nvrsk-sovetov10-p2 Советов, д. 10
10.228.83.211 d1-nvrsk-sovetov12-p2 Советов, д. 12
10.228.83.212 d1-nvrsk-sovetov16-p3 Советов, д. 16
10.228.83.216 d1-nvrsk-sovetov7-p2 Советов, д. 7
10.228.83.217 d1-nvrsk-sovetov11-p2 Советов, д. 11
10.228.83.218 d1-nvrsk-sovetov13-p2 Советов, д. 13
10.228.83.219 d1-nvrsk-sovetov13-p5 Советов, д. 13
